publn_nr,publn_year,permno_adj,IPC1,permno_year
35665213,1988,US000101,A61K_8/00,US0001011988
35665213,1988,US000101,A61Q_19/00,US0001011988
35665213,1988,US000101,C11D_3/384,US0001011988
35665213,1988,US000101,A61K_8/73,US0001011988
35665213,1988,US000101,A61Q_1/14,US0001011988
35665213,1988,US000101,A61Q_19/10,US0001011988
35665213,1988,US000101,A61K_8/02,US0001011988
35665227,1988,US000101,A61Q_1/00,US0001011988
35665227,1988,US000101,A61Q_1/12,US0001011988
35665227,1988,US000101,A61K_8/73,US0001011988
35665227,1988,US000101,A61Q_19/00,US0001011988
35665227,1988,US000101,A61K_8/02,US0001011988
35665227,1988,US000101,A61K_8/72,US0001011988
35665242,1988,US000101,A61K_8/00,US0001011988
35665242,1988,US000101,A61Q_5/12,US0001011988
35665242,1988,US000101,A61Q_5/02,US0001011988
35665242,1988,US000101,A61Q_5/00,US0001011988
35665242,1988,US000101,A61Q_5/10,US0001011988
35665242,1988,US000101,A61K_8/73,US0001011988
35763767,1988,US000101,C08G_18/48,US0001011988
35763767,1988,US000101,C08G_18/00,US0001011988
35763767,1988,US000101,C08G_18/08,US0001011988
35943654,1988,US000101,A61Q_1/06,US0001011988
35943654,1988,US000101,A61Q_19/00,US0001011988
35943654,1988,US000101,C08G_77/22,US0001011988
35943654,1988,US000101,A61K_8/894,US0001011988
35943654,1988,US000101,A61K_8/02,US0001011988
35943654,1988,US000101,C08L_83/06,US0001011988
35943654,1988,US000101,C08G_77/14,US0001011988
35943654,1988,US000101,A61Q_1/00,US0001011988
35943654,1988,US000101,A61K_8/58,US0001011988
35943654,1988,US000101,C08G_77/46,US0001011988
35943654,1988,US000101,A61Q_1/02,US0001011988
35943654,1988,US000101,C08G_77/38,US0001011988
35943654,1988,US000101,A61K_8/55,US0001011988
35943654,1988,US000101,C07F_7/08,US0001011988
35943654,1988,US000101,A61K_8/72,US0001011988
35943654,1988,US000101,A61K_8/898,US0001011988
35943654,1988,US000101,A61Q_1/04,US0001011988
35943654,1988,US000101,A61K_8/06,US0001011988
35943654,1988,US000101,A61Q_3/04,US0001011988
36172718,1988,US000101,C01B_31/24,US0001011988
36172718,1988,US000101,C01B_31/20,US0001011988
36172732,1988,US000101,C11D_3/395,US0001011988
36172732,1988,US000101,C11D_1/92,US0001011988
36249679,1988,US000101,B41M_5/28,US0001011988
36249679,1988,US000101,B41M_5/42,US0001011988
36249679,1988,US000101,B41M_5/30,US0001011988
36249679,1988,US000101,B41M_5/337,US0001011988
36249679,1988,US000101,B41M_5/44,US0001011988
39830587,1988,US000101,A01N_33/18,US0001011988
39830587,1988,US000101,A01N_31/14,US0001011988
39830587,1988,US000101,A01N_37/22,US0001011988
39830587,1988,US000101,A01P_13/00,US0001011988
39830587,1988,US000101,A01N_25/04,US0001011988
39830587,1988,US000101,A01N_25/22,US0001011988
39830587,1988,US000101,A01N_25/10,US0001011988
39830587,1988,US000101,A01N_31/08,US0001011988
39830587,1988,US000101,A01P_7/00,US0001011988
42254501,1988,US000101,A61K_8/39,US0001011988
42254501,1988,US000101,A61K_8/81,US0001011988
42254501,1988,US000101,A61K_8/86,US0001011988
42254501,1988,US000101,A61Q_5/00,US0001011988
42254501,1988,US000101,A61Q_5/06,US0001011988
42254501,1988,US000101,A61K_8/00,US0001011988
48233102,1988,US000101,A61K_31/70,US0001011988
48233102,1988,US000101,A61P_9/10,US0001011988
48233102,1988,US000101,C07H_11/04,US0001011988
48233102,1988,US000101,A61P_9/12,US0001011988
48409006,1988,US000101,A23D_9/013,US0001011988
48409006,1988,US000101,A21D_8/08,US0001011988
48409006,1988,US000101,A23D_9/00,US0001011988
48409006,1988,US000101,A23J_7/00,US0001011988
48409934,1988,US000101,A61K_8/894,US0001011988
48409934,1988,US000101,C08L_83/12,US0001011988
48409934,1988,US000101,A61Q_1/02,US0001011988
48409934,1988,US000101,A61K_8/89,US0001011988
48409934,1988,US000101,A61K_8/72,US0001011988
48409934,1988,US000101,A61K_8/898,US0001011988
48409934,1988,US000101,A61Q_1/00,US0001011988
48409934,1988,US000101,A61K_8/58,US0001011988
48409934,1988,US000101,A61K_8/06,US0001011988
48409934,1988,US000101,A61K_8/34,US0001011988
48409934,1988,US000101,A61K_8/18,US0001011988
48409934,1988,US000101,A61K_8/36,US0001011988
48409934,1988,US000101,A61K_8/11,US0001011988
48409934,1988,US000101,A61K_8/891,US0001011988
48409934,1988,US000101,A61Q_1/10,US0001011988
48409934,1988,US000101,A61Q_1/12,US0001011988
48446850,1988,US000101,A61Q_5/06,US0001011988
48446850,1988,US000101,A61Q_5/12,US0001011988
48446850,1988,US000101,A61K_8/81,US0001011988
48503732,1988,US000101,A23G_1/00,US0001011988
48503732,1988,US000101,A23D_9/00,US0001011988
48503732,1988,US000101,A23G_1/56,US0001011988
48503732,1988,US000101,A23G_1/38,US0001011988
48562289,1988,US000101,C07B_61/00,US0001011988
48562289,1988,US000101,B01J_23/644,US0001011988
48562289,1988,US000101,B01J_23/00,US0001011988
48562289,1988,US000101,C07C_59/105,US0001011988
48562289,1988,US000101,C07C_51/235,US0001011988
48562289,1988,US000101,C07C_67/00,US0001011988
48562289,1988,US000101,C07C_51/31,US0001011988
48562289,1988,US000101,C07C_51/00,US0001011988
48638906,1988,US000101,G03G_9/087,US0001011988
48638906,1988,US000101,C08F_212/04,US0001011988
48647327,1988,US000101,C23G_1/14,US0001011988
48647327,1988,US000101,C11D_1/10,US0001011988
48647327,1988,US000101,C11D_1/72,US0001011988
48647327,1988,US000101,C25F_1/00,US0001011988
48647327,1988,US000101,C11D_7/06,US0001011988
48647327,1988,US000101,C11D_1/66,US0001011988
48647327,1988,US000101,C11D_1/04,US0001011988
48647327,1988,US000101,C11D_3/20,US0001011988
48647327,1988,US000101,C11D_10/04,US0001011988
48824046,1988,US000101,A61K_9/06,US0001011988
48824046,1988,US000101,A61K_9/107,US0001011988
48824046,1988,US000101,A61K_47/08,US0001011988
48824046,1988,US000101,A61K_9/00,US0001011988
48824046,1988,US000101,A61K_9/70,US0001011988
48824046,1988,US000101,A61K_47/10,US0001011988
48824046,1988,US000101,A61K_9/08,US0001011988
48828411,1988,US000101,C08J_5/22,US0001011988
48828411,1988,US000101,B01D_69/14,US0001011988
48841345,1988,US000101,C07C_255/25,US0001011988
48841345,1988,US000101,C11D_3/39,US0001011988
49305964,1988,US000101,C23C_22/36,US0001011988
49305964,1988,US000101,C23C_22/24,US0001011988
49305964,1988,US000101,C23C_22/07,US0001011988
49305964,1988,US000101,C23C_22/38,US0001011988
49333905,1988,US000101,C11D_1/52,US0001011988
49333905,1988,US000101,C11D_1/12,US0001011988
49333905,1988,US000101,A61K_8/42,US0001011988
49333905,1988,US000101,B01F_17/38,US0001011988
49333905,1988,US000101,A61K_8/02,US0001011988
49333905,1988,US000101,A61Q_5/00,US0001011988
49333905,1988,US000101,B01F_17/10,US0001011988
49333905,1988,US000101,A61K_8/00,US0001011988
49333905,1988,US000101,C11D_1/66,US0001011988
49333905,1988,US000101,A61K_8/37,US0001011988
49333905,1988,US000101,B01F_17/42,US0001011988
49333905,1988,US000101,A61K_8/04,US0001011988
49333905,1988,US000101,A61Q_5/02,US0001011988
49333905,1988,US000101,B01J_13/00,US0001011988
49333905,1988,US000101,A61K_8/46,US0001011988
49333905,1988,US000101,C11D_1/74,US0001011988
49333905,1988,US000101,A61K_8/39,US0001011988
49333905,1988,US000101,C11D_1/86,US0001011988
49333905,1988,US000101,C11D_3/60,US0001011988
7119727,1988,US000101,C04B_30/02,US0001011988
11116347,1989,US000101,D06M_11/00,US0001011989
11116347,1989,US000101,D06M_15/53,US0001011989
11116347,1989,US000101,D06M_13/322,US0001011989
11116347,1989,US000101,C11D_3/37,US0001011989
11116347,1989,US000101,D06M_13/02,US0001011989
11116347,1989,US000101,D06M_13/46,US0001011989
11116347,1989,US000101,D06M_13/463,US0001011989
11116347,1989,US000101,C11D_1/835,US0001011989
11116347,1989,US000101,C11D_3/20,US0001011989
11116347,1989,US000101,D06M_13/473,US0001011989
11116347,1989,US000101,D06M_13/148,US0001011989
11116347,1989,US000101,D06M_13/467,US0001011989
11116347,1989,US000101,D06M_13/144,US0001011989
11131030,1989,US000101,C09C_1/00,US0001011989
11131030,1989,US000101,A61K_8/26,US0001011989
11131030,1989,US000101,A61Q_1/02,US0001011989
11131030,1989,US000101,C09C_3/08,US0001011989
11131030,1989,US000101,A61K_8/25,US0001011989
11131030,1989,US000101,A61Q_1/10,US0001011989
11131030,1989,US000101,A61K_8/18,US0001011989
11131030,1989,US000101,A61Q_3/02,US0001011989
11131030,1989,US000101,A61Q_1/04,US0001011989
11131030,1989,US000101,A61Q_1/00,US0001011989
11135294,1989,US000101,C08F_2/00,US0001011989
11135294,1989,US000101,B01J_19/18,US0001011989
11135294,1989,US000101,C08G_85/00,US0001011989
11135294,1989,US000101,C08F_2/54,US0001011989
14144651,1989,US000101,A61K_8/362,US0001011989
14144651,1989,US000101,A61K_8/36,US0001011989
14144651,1989,US000101,A61K_8/00,US0001011989
14144651,1989,US000101,A61K,US0001011989
14144651,1989,US000101,A61K_8/04,US0001011989
14144651,1989,US000101,C11D,US0001011989
14144651,1989,US000101,A61K_8/37,US0001011989
14144651,1989,US000101,A61Q_19/10,US0001011989
14148925,1989,US000101,A61K_9/46,US0001011989
14148925,1989,US000101,A61Q_19/10,US0001011989
14148925,1989,US000101,A61K_8/04,US0001011989
14148925,1989,US000101,A61K,US0001011989
14148925,1989,US000101,A61K_9/44,US0001011989
14153440,1989,US000101,A61K_8/06,US0001011989
14153440,1989,US000101,A61K_8/34,US0001011989
14153440,1989,US000101,A61K_8/894,US0001011989
14153440,1989,US000101,A61Q_17/04,US0001011989
14153440,1989,US000101,A61Q_19/00,US0001011989
14153440,1989,US000101,A61K_8/19,US0001011989
14153440,1989,US000101,B01F_17/00,US0001011989
14159191,1989,US000101,A61F_13/15,US0001011989
14159191,1989,US000101,A61L_15/18,US0001011989
14159191,1989,US000101,D04H_1/541,US0001011989
14159191,1989,US000101,A61F_13/49,US0001011989
14159191,1989,US000101,D01F_8/06,US0001011989
14159191,1989,US000101,D04H_1/4382,US0001011989
14159191,1989,US000101,A61F_13/511,US0001011989
14162037,1989,US000101,A61Q_19/00,US0001011989
14162037,1989,US000101,C07C_27/00,US0001011989
14162037,1989,US000101,C07C_31/22,US0001011989
14162037,1989,US000101,A61Q_5/00,US0001011989
14162037,1989,US000101,A61K_8/00,US0001011989
14162037,1989,US000101,C07C_67/00,US0001011989
14162037,1989,US000101,C07C_29/38,US0001011989
14162037,1989,US000101,A61K_8/34,US0001011989
14166499,1989,US000101,A61K_38/00,US0001011989
14166499,1989,US000101,C07K_7/06,US0001011989
14171850,1989,US000101,C07C_209/48,US0001011989
14171850,1989,US000101,B01J_23/89,US0001011989
14173573,1989,US000101,A61Q_1/00,US0001011989
14173573,1989,US000101,A61K_47/00,US0001011989
14173573,1989,US000101,A61K_8/00,US0001011989
14173573,1989,US000101,C07F_9/11,US0001011989
14173573,1989,US000101,A61K_8/04,US0001011989
14173573,1989,US000101,C07F_19/00,US0001011989
14173573,1989,US000101,A61Q_19/00,US0001011989
14173573,1989,US000101,A61Q_1/02,US0001011989
14173573,1989,US000101,A61K_8/26,US0001011989
14173573,1989,US000101,A61Q_1/12,US0001011989
14173573,1989,US000101,A61K_47/12,US0001011989
14173573,1989,US000101,A61K_8/58,US0001011989
14173573,1989,US000101,A61K_47/24,US0001011989
14173573,1989,US000101,C09D_7/12,US0001011989
14173573,1989,US000101,A61K_8/55,US0001011989
14173573,1989,US000101,A61K_8/02,US0001011989
14173573,1989,US000101,C07F_9/09,US0001011989
14174581,1989,US000101,C11D_1/12,US0001011989
14174581,1989,US000101,C11D_1/722,US0001011989
14174581,1989,US000101,C11D_1/34,US0001011989
14174581,1989,US000101,C11D_1/83,US0001011989
14174581,1989,US000101,C11D_1/10,US0001011989
14174952,1989,US000101,C07F_9/655,US0001011989
14174952,1989,US000101,C07F_9/09,US0001011989
14174952,1989,US000101,C07F_9/10,US0001011989
14176771,1989,US000101,D06M_15/643,US0001011989
14176771,1989,US000101,C11D_1/62,US0001011989
14176771,1989,US000101,D06M_13/473,US0001011989
14176771,1989,US000101,D06M_13/47,US0001011989
14176771,1989,US000101,C11D_1/58,US0001011989
14176771,1989,US000101,D06M_13/51,US0001011989
14176771,1989,US000101,D06M_13/02,US0001011989
14176771,1989,US000101,D06M_13/513,US0001011989
14176771,1989,US000101,D06M_13/322,US0001011989
14176771,1989,US000101,D06M_13/463,US0001011989
14176771,1989,US000101,D06M_13/46,US0001011989
14176771,1989,US000101,C11D_3/37,US0001011989
14178171,1989,US000101,A61F_13/15,US0001011989
14182508,1989,US000101,C08F_220/10,US0001011989
14182508,1989,US000101,C08F_220/12,US0001011989
14182508,1989,US000101,A61Q_5/06,US0001011989
14182508,1989,US000101,C08F_290/00,US0001011989
14182508,1989,US000101,C08F_20/26,US0001011989
14182508,1989,US000101,C09D_133/26,US0001011989
14182508,1989,US000101,C08F_20/34,US0001011989
14182508,1989,US000101,A61K_8/81,US0001011989
14182508,1989,US000101,A61K_8/00,US0001011989
14182508,1989,US000101,A61K_8/36,US0001011989
14182508,1989,US000101,A61Q_5/12,US0001011989
14182508,1989,US000101,C08F_220/60,US0001011989
14182508,1989,US000101,C09D_133/02,US0001011989
14182508,1989,US000101,C08F_220/56,US0001011989
14182508,1989,US000101,C08L_33/24,US0001011989
14182508,1989,US000101,C08F_220/54,US0001011989
14182508,1989,US000101,A61Q_5/00,US0001011989
14182508,1989,US000101,C08F_220/28,US0001011989
14182508,1989,US000101,C08F_220/18,US0001011989
14182508,1989,US000101,C08F_20/52,US0001011989
14182508,1989,US000101,A61Q_5/02,US0001011989
14182508,1989,US000101,C08L_33/26,US0001011989
14182508,1989,US000101,C08F_220/34,US0001011989
14182508,1989,US000101,A61K_8/86,US0001011989
14182508,1989,US000101,C08F_299/02,US0001011989
14183794,1989,US000101,A23D_9/00,US0001011989
14183794,1989,US000101,A23J_7/00,US0001011989
14183794,1989,US000101,A23L_27/60,US0001011989
14183794,1989,US000101,A23D_9/013,US0001011989
14183794,1989,US000101,A23D_7/01,US0001011989
14183794,1989,US000101,C12P_7/64,US0001011989
14183794,1989,US000101,C11C_3/02,US0001011989
14189372,1989,US000101,C11D_1/22,US0001011989
14189372,1989,US000101,C11D_1/90,US0001011989
14189372,1989,US000101,C11D_3/28,US0001011989
14189372,1989,US000101,A61K_8/49,US0001011989
14189372,1989,US000101,A61K_8/46,US0001011989
14189372,1989,US000101,A61Q_5/02,US0001011989
14189372,1989,US000101,C11D_1/14,US0001011989
14189372,1989,US000101,A61Q_19/10,US0001011989
14189372,1989,US000101,C11D_3/18,US0001011989
14189372,1989,US000101,C11D_1/72,US0001011989
14189372,1989,US000101,C11D_1/29,US0001011989
14189372,1989,US000101,A61K_8/39,US0001011989
14189372,1989,US000101,A61K_8/31,US0001011989
14189372,1989,US000101,C11D_1/75,US0001011989
14189372,1989,US000101,C11D_1/83,US0001011989
14189372,1989,US000101,A61K_8/40,US0001011989
14189372,1989,US000101,C11D_1/66,US0001011989
14189372,1989,US000101,A61K_8/60,US0001011989
14191433,1989,US000101,B65G_1/137,US0001011989
14191433,1989,US000101,B65G_47/10,US0001011989
16750365,1989,US000101,C11D_1/34,US0001011989
16750365,1989,US000101,C11D_10/04,US0001011989
16750365,1989,US000101,C11D_1/66,US0001011989
16750365,1989,US000101,C11D_1/83,US0001011989
16750365,1989,US000101,A61Q_19/10,US0001011989
16750365,1989,US000101,A61K_8/55,US0001011989
16750365,1989,US000101,C11D_17/00,US0001011989
16750365,1989,US000101,A61Q_5/02,US0001011989
16755720,1989,US000101,B41M_5/30,US0001011989
16755720,1989,US000101,B41M_5/395,US0001011989
16755720,1989,US000101,B41M_5/26,US0001011989
16764725,1989,US000101,A61Q_19/10,US0001011989
16764725,1989,US000101,A61K_8/97,US0001011989
16764725,1989,US000101,A61K_8/49,US0001011989
16764725,1989,US000101,A61K_8/00,US0001011989
16769567,1989,US000101,G03G_9/087,US0001011989
16769567,1989,US000101,C08G_63/20,US0001011989
16769567,1989,US000101,C08L_67/00,US0001011989
16769567,1989,US000101,C08G_63/12,US0001011989
16770136,1989,US000101,D21H_17/26,US0001011989
16770136,1989,US000101,D21H_17/43,US0001011989
16770136,1989,US000101,C11D_17/04,US0001011989
16786429,1989,US000101,D21C_5/02,US0001011989
16787341,1989,US000101,C07C_235/46,US0001011989
16787341,1989,US000101,C11D_3/39,US0001011989
16787341,1989,US000101,C07D_207/46,US0001011989
16787341,1989,US000101,D06L_3/02,US0001011989
16787341,1989,US000101,C11D_7/54,US0001011989
16787341,1989,US000101,C11D_3/395,US0001011989
16787341,1989,US000101,C07C_251/66,US0001011989
16787341,1989,US000101,C07C_229/12,US0001011989
18158336,1989,US000101,B41M_5/337,US0001011989
18160558,1989,US000101,C11D_1/83,US0001011989
18160558,1989,US000101,C11D_1/66,US0001011989
18160558,1989,US000101,C11D_1/12,US0001011989
18160728,1989,US000101,C11D_1/08,US0001011989
18160728,1989,US000101,C11D_1/10,US0001011989
18160728,1989,US000101,C11D_1/68,US0001011989
18160728,1989,US000101,C11D_1/66,US0001011989
18160728,1989,US000101,C11D_1/83,US0001011989
22997515,1989,US000101,C11D_3/14,US0001011989
22997515,1989,US000101,C11D_17/00,US0001011989
22997515,1989,US000101,C11D_3/37,US0001011989
22997515,1989,US000101,C11D_1/22,US0001011989
22997515,1989,US000101,C11D_1/655,US0001011989
22997515,1989,US000101,C11D_1/52,US0001011989
23809538,1989,US000101,A46B_9/02,US0001011989
23809559,1989,US000101,C11D_11/04,US0001011989
23809559,1989,US000101,C11D_11/00,US0001011989
23809559,1989,US000101,C11D_17/06,US0001011989
23809559,1989,US000101,C11D_11/02,US0001011989
23817914,1989,US000101,A61F_13/26,US0001011989
23817933,1989,US000101,C11D_3/22,US0001011989
23817933,1989,US000101,C11D_3/37,US0001011989
23823202,1989,US000101,C11D_1/12,US0001011989
23823202,1989,US000101,A61K_8/42,US0001011989
23823202,1989,US000101,A61Q_5/00,US0001011989
23823202,1989,US000101,A61Q_5/02,US0001011989
23823202,1989,US000101,C11D_1/94,US0001011989
23823202,1989,US000101,C11D_10/02,US0001011989
23823202,1989,US000101,A61K_8/89,US0001011989
23823202,1989,US000101,A61K_8/00,US0001011989
23823202,1989,US000101,A61K_8/46,US0001011989
23823202,1989,US000101,C11D_3/37,US0001011989
23823202,1989,US000101,A61K_8/891,US0001011989
23823202,1989,US000101,A61Q_5/12,US0001011989
23823202,1989,US000101,C11D_7/26,US0001011989
25261272,1989,US000101,D06M_15/647,US0001011989
25261272,1989,US000101,D06M_13/46,US0001011989
25261272,1989,US000101,D06M_13/02,US0001011989
25261272,1989,US000101,C11D_3/00,US0001011989
25261272,1989,US000101,D06M_13/463,US0001011989
25261272,1989,US000101,D06M_13/322,US0001011989
25261272,1989,US000101,D06M_13/47,US0001011989
25261272,1989,US000101,D06M_13/473,US0001011989
25533723,1989,US000101,C08G_18/18,US0001011989
26144799,1989,US000101,C07C_211/08,US0001011989
26144799,1989,US000101,C07C_213/02,US0001011989
26144799,1989,US000101,C07C_209/24,US0001011989
26144799,1989,US000101,C07C_217/08,US0001011989
26144799,1989,US000101,C07B_61/00,US0001011989
26144799,1989,US000101,C07C_211/09,US0001011989
26144799,1989,US000101,C07C_211/21,US0001011989
26144799,1989,US000101,C07C_211/07,US0001011989
26144799,1989,US000101,C07C_209/16,US0001011989
26144799,1989,US000101,B01J_23/89,US0001011989
26144850,1989,US000101,C07C_209/24,US0001011989
26144850,1989,US000101,B01J_29/04,US0001011989
26144850,1989,US000101,C07C_211/08,US0001011989
26144850,1989,US000101,C07C_209/16,US0001011989
26144850,1989,US000101,B01J_23/89,US0001011989
26144850,1989,US000101,C07C_211/07,US0001011989
26144850,1989,US000101,C07B_61/00,US0001011989
26288608,1989,US000101,C11D_1/825,US0001011989
26288608,1989,US000101,C11D_1/66,US0001011989
26288608,1989,US000101,C11D_1/29,US0001011989
26288608,1989,US000101,C11D_1/83,US0001011989
26288608,1989,US000101,C11D_1/72,US0001011989
26671809,1989,US000101,C11D_10/04,US0001011989
26671809,1989,US000101,C11D_1/94,US0001011989
26671809,1989,US000101,C11D_3/395,US0001011989
26671809,1989,US000101,C11D_1/75,US0001011989
26671809,1989,US000101,C11D_1/92,US0001011989
26671809,1989,US000101,C11D_1/10,US0001011989
26671862,1989,US000101,A23K_1/08,US0001011989
